Date,lstmkospi,grukospi,lstmsemi,grusemi,lstmlog,grulog,arimakospi,arimasemi,arimalog,fbkospi,fblog,fbsemi,nukospi,nulog,nusemi,kospivol,semivol,logvol,P_lstmkospi,P_grukospi,P_lstmsemi,P_grusemi,P_lstmlog,P_grulog,P_arimakospi,P_arimasemi,P_arimalog,P_fbkospi,P_fblog,P_fbsemi,P_nukospi,P_nulog,P_nusemi
2022-04-22,27310,27310,36421,36421,6119,6119,27310,36421,6119,27310,6119,36421,27310,6119,36421,464097,186939,18649,,,,,,,,,,,,,,,
2022-04-25,26818,26818,35563,35563,5920,5920,26818,35563,5920,26818,5920,35563,26818,5920,35563,126321,157636,58242,,,,,,,,,,,,,,,
2022-04-26,26916,26916,35861,35861,6040,6040,26916,35861,6040,26916,6040,35861,26916,6040,35861,27439,168294,29370,,,,,,,,,,,,,,,
2022-04-27,26690,26690,35330,35330,5980,5980,26690,35330,5980,26690,5980,35330,26690,5980,35330,79157,149796,29974,,,,,,,,,,,,,,,
2022-04-28,26960,26960,35055,35055,6100,6100,26960,35055,6100,26960,6100,35055,26960,6100,35055,23699,158333,73020,,,,,,,,,,,,,,,
2022-04-29,27195,27195,35520,35520,6160,6160,27195,35520,6160,27195,6160,35520,27195,6160,35520,49158,139193,61985,,,,,,,,,,,,,,,
2022-05-02,27160,27160,35085,35085,6205,6205,27160,35085,6205,27160,6205,35085,27160,6205,35085,98849,143534,78973,,,,,,,,,,,,,,,
2022-05-03,27105,27105,35600,35600,6135,6135,27105,35600,6135,27105,6135,35600,27105,6135,35600,87344,120683,38100,,,,,,,,,,,,,,,
2022-05-04,27015,27015,35315,35315,6140,6140,27015,35315,6140,27015,6140,35315,27015,6140,35315,65257,95746,65469,,,,,,,,,,,,,,,
2022-05-06,26745,26745,34550,34550,6205,6205,26745,34550,6205,26745,6205,34550,26745,6205,34550,214679,412831,94675,,,,,,,,,,,,,,,
2022-05-09,26345,26345,33840,33840,6090,6090,26345,33840,6090,26345,6090,33840,26345,6090,33840,225613,149989,77251,,,,,,,,,,,,,,,
2022-05-10,26255,26255,34280,34280,6025,6025,26255,34280,6025,26255,6025,34280,26255,6025,34280,197798,295326,131631,,,,,,,,,,,,,,,
2022-05-11,26215,26215,35045,35045,6170,6170,26215,35045,6170,26215,6170,35045,26215,6170,35045,49688,257986,138635,,,,,,,,,,,,,,,
2022-05-12,25800,25800,34065,34065,6165,6165,25800,34065,6165,25800,6165,34065,25800,6165,34065,50882,164941,198592,,,,,,,,,,,,,,,
2022-05-13,26280,26280,35025,35025,6260,6260,26280,35025,6260,26280,6260,35025,26280,6260,35025,54063,181557,131647,,,,,,,,,,,,,,,
2022-05-16,26265,26265,34860,34860,6220,6220,26265,34860,6220,26265,6220,34860,26265,6220,34860,23768,146792,84925,,,,,,,,,,,,,,,
2022-05-17,26485,26485,35265,35265,6225,6225,26485,35265,6225,26485,6225,35265,26485,6225,35265,47514,89889,114272,,,,,,,,,,,,,,,
2022-05-18,26560,26560,35480,35480,6265,6265,26560,35480,6265,26560,6265,35480,26560,6265,35480,144681,171421,90120,,,,,,,,,,,,,,,
2022-05-19,26225,26225,35085,35085,6095,6095,26225,35085,6095,26225,6095,35085,26225,6095,35085,149249,159486,50551,,,,,,,,,,,,,,,
2022-05-20,26680,26680,35300,35300,6165,6165,26680,35300,6165,26680,6165,35300,26680,6165,35300,105346,142842,111048,,,,,,,,,,,,,,,
2022-05-23,26775,26775,35460,35460,6190,6190,26775,35460,6190,26775,6190,35460,26775,6190,35460,54679,99139,39692,,,,,,,,,,,,,,,
2022-05-24,26365,26365,34155,34155,6230,6230,26365,34155,6230,26365,6230,34155,26365,6230,34155,15052,139859,125968,,,,,,,,,,,,,,,
2022-05-25,26450,26450,34420,34420,6235,6235,26450,34420,6235,26450,6235,34420,26450,6235,34420,101476,105502,59268,,,,,,,,,,,,,,,
2022-05-26,26360,26360,33780,33780,6260,6260,26360,33780,6260,26360,6260,33780,26360,6260,33780,65233,153262,47051,,,,,,,,,,,,,,,
2022-05-27,26675,26675,33935,33935,6415,6415,26675,33935,6415,26675,6415,33935,26675,6415,33935,18641,90196,181115,,,,,,,,,,,,,,,
2022-05-30,26935,26935,34370,34370,6285,6285,26935,34370,6285,26935,6285,34370,26935,6285,34370,34172,99262,143156,,,,,,,,,,,,,,,
2022-05-31,27100,27100,34480,34480,6330,6330,27100,34480,6330,27100,6330,34480,27100,6330,34480,60543,114905,63925,,,,,,,,,,,,,,,
2022-06-01,26973.033,27004.535,34290.234,34373.797,6348.907,6417.95,27175.686,34408.859,6348.44,26625.42587,6310.583389,34181.17451,27624.41797,6378.198242,34393.59375,,,,26973.033,27004.535,34290.234,34373.797,6348.907,6417.95,27175.686,34408.859,6348.44,26625.42587,6310.583389,34181.17451,27624.41797,6378.198242,34393.59375
2022-06-02,27017.375,27012.027,34325.137,34341.832,6372.652,6455.378,27157.256,34424.718,6350.879,26624.43234,6310.754604,34187.63721,27361.98633,6390.261719,34227.72852,,,,27017.375,27012.027,34325.137,34341.832,6372.652,6455.378,27157.256,34424.718,6350.879,26624.43234,6310.754604,34187.63721,27361.98633,6390.261719,34227.72852
2022-06-03,27108.225,27071.293,34314.043,34382.35,6358.644,6484.851,27165.445,34440.577,6353.319,26616.41613,6309.781815,34128.86024,27593.33594,6425.476074,34167.47656,,,,27108.225,27071.293,34314.043,34382.35,6358.644,6484.851,27165.445,34440.577,6353.319,26616.41613,6309.781815,34128.86024,27593.33594,6425.476074,34167.47656
2022-06-04,27134.824,27115.285,34272.688,34391.758,6383.991,6517.384,27173.634,34456.436,6355.759,27483.25182,6159.254487,34664.4411,27356.24023,6400.175293,34174.95898,,,,27134.824,27115.285,34272.688,34391.758,6383.991,6517.384,27173.634,34456.436,6355.759,27483.25182,6159.254487,34664.4411,27356.24023,6400.175293,34174.95898
2022-06-05,27179.812,27164.744,34285.992,34412.688,6390.529,6549.205,27181.822,34472.296,6358.199,27478.01203,6153.681211,34637.6195,27640.57617,6436.431152,34205.63281,,,,27179.812,27164.744,34285.992,34412.688,6390.529,6549.205,27181.822,34472.296,6358.199,27478.01203,6153.681211,34637.6195,27640.57617,6436.431152,34205.63281
2022-06-06,27251.676,27213.203,34289.977,34428.414,6398.437,6581.591,27190.011,34488.155,6360.638,26596.43702,6285.519571,34028.83444,27402.60547,6405.727051,34092.92578,,,,27251.676,27213.203,34289.977,34428.414,6398.437,6581.591,27190.011,34488.155,6360.638,26596.43702,6285.519571,34028.83444,27402.60547,6405.727051,34092.92578
2022-06-07,27304.94,27262.648,34279.527,34445.703,6411.105,6614.087,27198.2,34504.014,6363.078,26598.65713,6277.945977,34035.8956,27570.01953,6423.691406,34100.90039,,,,27304.94,27262.648,34279.527,34445.703,6411.105,6614.087,27198.2,34504.014,6363.078,26598.65713,6277.945977,34035.8956,27570.01953,6423.691406,34100.90039
2022-06-08,,,,,,,27206.388,34519.873,6365.518,26583.44702,6270.280918,33993.97937,27553.05078,6347.606445,34037.3125,,,,,,,,,,,,,,,,,,
2022-06-09,,,,,,,27214.577,34535.732,6367.958,26570.37261,6261.723918,33978.98422,27794.58008,6414.984863,33965.60156,,,,,,,,,,,,,,,,,,
2022-06-10,,,,,,,27222.766,34551.591,6370.397,26547.86431,6251.511465,33899.369,27588.73047,6447.744629,34044.44922,,,,,,,,,,,,,,,,,,
2022-06-11,,,,,,,27230.954,34567.45,6372.837,27398.00554,6091.357893,34415.07795,27458.30078,6398.313477,33851.91016,,,,,,,,,,,,,,,,,,
2022-06-12,,,,,,,27239.143,34583.309,6375.277,27374.1222,6075.908066,34369.66993,27516.93945,6407.780762,33899.93555,,,,,,,,,,,,,,,,,,
2022-06-13,,,,,,,27247.331,34599.169,6377.717,26472.24825,6197.764654,33743.87342,27554.45313,6338.122559,33865.97266,,,,,,,,,,,,,,,,,,
2022-06-14,,,,,,,27255.52,34615.028,6380.156,26452.84307,6180.255122,33735.75657,27688.33984,6396.369629,33894.56641,,,,,,,,,,,,,,,,,,
2022-06-15,,,,,,,27263.709,34630.887,6382.596,26415.03979,6162.853913,33680.7226,27778.54297,6395.171387,33852.70703,,,,,,,,,,,,,,,,,,
2022-06-16,,,,,,,27271.897,34646.746,6385.036,26378.78567,6144.914203,33654.86486,27351.74609,6431.32373,33763.44141,,,,,,,,,,,,,,,,,,
2022-06-17,,,,,,,27280.086,34662.605,6387.476,26332.90802,6125.822569,33566.80539,27514.27344,6367.135742,33772.45117,,,,,,,,,,,,,,,,,,
2022-06-18,,,,,,,27288.275,34678.464,6389.915,27159.89504,5957.436613,34076.62034,27663.78125,6374.1875,33795.95313,,,,,,,,,,,,,,,,,,
2022-06-19,,,,,,,27296.463,34694.323,6392.355,27113.47727,5934.534494,34027.96975,27485.81641,6413.864746,33820.35547,,,,,,,,,,,,,,,,,,
2022-06-20,,,,,,,27304.652,34710.182,6394.795,26190.08506,6049.839212,33401.6532,27417.95898,6363.664551,33940.71094,,,,,,,,,,,,,,,,,,
2022-06-21,,,,,,,27312.841,34726.042,6397.235,26150.55785,6026.782855,33395.78037,27554.62695,6364.67627,33940.91406,,,,,,,,,,,,,,,,,,
2022-06-22,,,,,,,27321.029,34741.901,6399.674,26094.38473,6004.926356,33345.76675,27488.02344,6395.547363,33730.00391,,,,,,,,,,,,,,,,,,
2022-06-23,,,,,,,27329.218,34757.76,6402.114,26041.83734,5983.689203,33327.68896,27469.69141,6346.336426,33862.55078,,,,,,,,,,,,,,,,,,
2022-06-24,,,,,,,27337.407,34773.619,6404.554,25982.02902,5962.502497,33250.1231,27567.19727,6343.849121,33822.44336,,,,,,,,,,,,,,,,,,
2022-06-25,,,,,,,27345.595,34789.478,6406.993,26797.6896,5793.245445,33773.06992,27505.97852,6327.605469,33750.72852,,,,,,,,,,,,,,,,,,
2022-06-26,,,,,,,27353.784,34805.337,6409.433,26742.74167,5770.694268,33740.084,27482.5332,6306.025391,33876.29688,,,,,,,,,,,,,,,,,,
2022-06-27,,,,,,,27361.972,34821.196,6411.873,25813.75387,5887.54641,33131.82863,27410.03125,6356.843262,33912.13281,,,,,,,,,,,,,,,,,,
2022-06-28,,,,,,,27370.161,34837.055,6414.313,25771.64719,5867.185232,33146.24552,27346.74609,6309.496582,33786.23828,,,,,,,,,,,,,,,,,,
2022-06-29,,,,,,,27378.35,34852.914,6416.752,25715.9336,5849.100767,33118.54962,27675.57031,6353.910645,33774.98438,,,,,,,,,,,,,,,,,,
2022-06-30,,,,,,,27386.538,34868.774,6419.192,25666.84842,5832.620936,33124.58366,27498.05469,6329.276367,33791.00781,,,,,,,,,,,,,,,,,,
2022-07-01,,,,,,,27394.727,34884.633,6421.632,25613.4101,5817.066594,33072.65596,27387.86719,6323.726563,33765.03906,,,,,,,,,,,,,,,,,,
2022-07-02,,,,,,,27402.916,34900.492,6424.072,26438.19689,5654.190453,33622.4654,27478.56641,6362.844727,33734,,,,,,,,,,,,,,,,,,
2022-07-03,,,,,,,27411.104,34916.351,6426.511,26394.92626,5638.628803,33617.23087,27344.95313,6287.387207,33770.67578,,,,,,,,,,,,,,,,,,
2022-07-04,,,,,,,27419.293,34932.21,6428.951,25479.91243,5762.928835,33037.24712,27508.4082,6337.67041,33731.6875,,,,,,,,,,,,,,,,,,
2022-07-05,,,,,,,27427.482,34948.069,6431.391,25453.77799,5750.316713,33080.05614,27397.70313,6285.679688,33798.01953,,,,,,,,,,,,,,,,,,
2022-07-06,,,,,,,27435.67,34963.928,6433.831,25415.69884,5740.121844,33080.44457,27215.38477,6287.930176,33670.74414,,,,,,,,,,,,,,,,,,
2022-07-07,,,,,,,27443.859,34979.787,6436.27,25385.54354,5731.511689,33113.80167,27463.88281,6339.689453,33736.02734,,,,,,,,,,,,,,,,,,
2022-07-08,,,,,,,27452.048,34995.647,6438.71,25351.94083,5723.650396,33087.96174,27243.35547,6312.240723,33516.50391,,,,,,,,,,,,,,,,,,
2022-07-09,,,,,,,27460.236,35011.506,6441.15,26197.06449,5568.141199,33662.13456,27077.46094,6325.027344,33521.07031,,,,,,,,,,,,,,,,,,
2022-07-10,,,,,,,27468.425,35027.365,6443.59,26174.22121,5559.481433,33679.04146,27085.07617,6285.248047,33486.54492,,,,,,,,,,,,,,,,,,
2022-07-11,,,,,,,27476.614,35043.224,6446.029,25279.31669,5690.092879,33118.4787,27036.49219,6260.219727,33555.00781,,,,,,,,,,,,,,,,,,
2022-07-12,,,,,,,27484.802,35059.083,6448.469,25272.57575,5683.092522,33177.49733,27295.11133,6289.452148,33433.08398,,,,,,,,,,,,,,,,,,
2022-07-13,,,,,,,27492.991,35074.942,6450.909,25252.79549,5677.71909,33190.4098,26930.05859,6262.085449,33509.50195,,,,,,,,,,,,,,,,,,
2022-07-14,,,,,,,27501.179,35090.801,6453.349,25239.49244,5673.069689,33232.15781,27110.96875,6239.415039,33367.62305,,,,,,,,,,,,,,,,,,
2022-07-15,,,,,,,27509.368,35106.66,6455.788,25220.97718,5668.259738,33210.16488,26886.61719,6273.895508,33305.3125,,,,,,,,,,,,,,,,,,
2022-07-16,,,,,,,27517.557,35122.52,6458.228,26079.14565,5514.866153,33783.27732,26836.42578,6244.945801,33284.29492,,,,,,,,,,,,,,,,,,
2022-07-17,,,,,,,27525.745,35138.379,6460.668,26067.07244,5507.382578,33793.91059,26878.12109,6214.895996,33170.22461,,,,,,,,,,,,,,,,,,
2022-07-18,,,,,,,27533.934,35154.238,6463.107,25180.48146,5638.249422,33221.62276,26941.46289,6209.193848,33298.86328,,,,,,,,,,,,,,,,,,
2022-07-19,,,,,,,27542.123,35170.097,6465.547,25179.46933,5630.623735,33263.30368,26992.21289,6246.227539,33173.77539,,,,,,,,,,,,,,,,,,
2022-07-20,,,,,,,27550.311,35185.956,6467.987,25162.76081,5623.804386,33253.19012,26682.0625,6200.019531,33128.68555,,,,,,,,,,,,,,,,,,
2022-07-21,,,,,,,27558.5,35201.815,6470.427,25149.85694,5616.966842,33266.24086,26685.20898,6196.556641,32927.70898,,,,,,,,,,,,,,,,,,
2022-07-22,,,,,,,27566.689,35217.674,6472.866,25129.10949,5609.320831,33209.99512,26553.32227,6208.181641,32887.70117,,,,,,,,,,,,,,,,,,
2022-07-23,,,,,,,27574.877,35233.533,6475.306,25982.51086,5452.550894,33743.5175,26688.15234,6158.043945,32946.73242,,,,,,,,,,,,,,,,,,
2022-07-24,,,,,,,27583.066,35249.393,6477.746,25963.28487,5441.268698,33709.54658,26510.58398,6156.442383,32864.1582,,,,,,,,,,,,,,,,,,
2022-07-25,,,,,,,27591.255,35265.252,6480.186,25067.35381,5568.039933,33088.06835,26723.66406,6190.35498,32748.63477,,,,,,,,,,,,,,,,,,
2022-07-26,,,,,,,27599.443,35281.111,6482.625,25055.0573,5556.150937,33076.50314,26753.43945,6142.441406,32773.42188,,,,,,,,,,,,,,,,,,
2022-07-27,,,,,,,27607.632,35296.97,6485.065,25025.40222,5545.030559,33009.71622,26795.80078,6123.55127,32607.69922,,,,,,,,,,,,,,,,,,
2022-07-28,,,,,,,27615.82,35312.829,6487.505,24998.2047,5533.981679,32963.38588,26497.88672,6161.42627,32605.66016,,,,,,,,,,,,,,,,,,
2022-07-29,,,,,,,27624.009,35328.688,6489.945,24962.15781,5522.335738,32845.85264,26381.11133,6145.455566,32423.92969,,,,,,,,,,,,,,,,,,
2022-07-30,,,,,,,27632.198,35344.547,6492.384,25799.61418,5361.890352,33317.05269,26493.33203,6115.643066,32304.16992,,,,,,,,,,,,,,,,,,
2022-07-31,,,,,,,27640.386,35360.406,6494.824,25764.16941,5347.358979,33220.65282,26467.89453,6146.07373,32464.92773,,,,,,,,,,,,,,,,,,
2022-08-01,,,,,,,27648.575,35376.265,6497.264,24852.12143,5471.395504,32537.60844,26382.41602,6145.706055,32202.82617,,,,,,,,,,,,,,,,,,
2022-08-02,,,,,,,27656.764,35392.125,6499.704,24824.18179,5457.358952,32466.33347,26418.26953,6123.996094,32193.60547,,,,,,,,,,,,,,,,,,
2022-08-03,,,,,,,27664.952,35407.984,6502.143,24779.71831,5444.733888,32342.69256,26331.30469,6162.088379,32101.28906,,,,,,,,,,,,,,,,,,
2022-08-04,,,,,,,27673.141,35423.843,6504.583,24738.89002,5432.860938,32243.35003,26137.29492,6085.76416,32074.78125,,,,,,,,,,,,,,,,,,
2022-08-05,,,,,,,27681.33,35439.702,6507.023,24690.70835,5421.090819,32077.59929,26175.00391,6137.773438,31893.3457,,,,,,,,,,,,,,,,,,
2022-08-06,,,,,,,27689.518,35455.561,6509.463,25517.8139,5261.22194,32506.27655,26305.53516,6120.631348,31794.44141,,,,,,,,,,,,,,,,,,
2022-08-07,,,,,,,27697.707,35471.42,6511.902,25474.05461,5247.950556,32373.87641,26255.89453,6131.46875,31847.07617,,,,,,,,,,,,,,,,,,
2022-08-08,,,,,,,27705.896,35487.279,6514.342,24555.94078,5373.896289,31662.09132,26229.33984,6088.271484,31668.95117,,,,,,,,,,,,,,,,,,
2022-08-09,,,,,,,27714.084,35503.138,6516.782,24524.35296,5362.368218,31569.96431,26108.25781,6080.712891,31700.63672,,,,,,,,,,,,,,,,,,
2022-08-10,,,,,,,27722.273,35518.998,6519.221,24478.78195,5352.787035,31433.86572,26250.32422,6088.018555,31636.56445,,,,,,,,,,,,,,,,,,
2022-08-11,,,,,,,27730.461,35534.857,6521.661,24439.46216,5344.417652,31330.82882,26031.87305,6081.339844,31524.65039,,,,,,,,,,,,,,,,,,
2022-08-12,,,,,,,27738.65,35550.716,6524.101,24395.43217,5336.525575,31170.36848,26191.91992,6047.964355,31414.70898,,,,,,,,,,,,,,,,,,
2022-08-13,,,,,,,27746.839,35566.575,6526.541,25229.31178,5180.817057,31613.3869,25928.35156,6051.539063,31309.74414,,,,,,,,,,,,,,,,,,
2022-08-14,,,,,,,27755.027,35582.434,6528.98,25194.88137,5171.891899,31504.28429,25969.73047,6097.063477,31359.80859,,,,,,,,,,,,,,,,,,
2022-08-15,,,,,,,27763.216,35598.293,6531.42,24288.53899,5302.271688,30824.49678,26047.71484,6033.236816,31372.9707,,,,,,,,,,,,,,,,,,
2022-08-16,,,,,,,27771.405,35614.152,6533.86,24271.01102,5295.168548,30772.65092,26081.62109,6061.696777,31064.86133,,,,,,,,,,,,,,,,,,
2022-08-17,,,,,,,27779.593,35630.011,6536.3,24241.59576,5289.909857,30684.54562,26005.05469,6083.15918,31120.16016,,,,,,,,,,,,,,,,,,
2022-08-18,,,,,,,27787.782,35645.871,6538.739,24220.30089,5285.673233,30636.49636,25862.79688,6058.606445,31044.25977,,,,,,,,,,,,,,,,,,
2022-08-19,,,,,,,27795.971,35661.73,6541.179,24195.90866,5281.645048,30537.16574,25927.19531,6069.754883,31069.31641,,,,,,,,,,,,,,,,,,
2022-08-20,,,,,,,27804.159,35677.589,6543.619,25050.75795,5129.462418,31046.48401,25880.35547,5998.618652,30977.74219,,,,,,,,,,,,,,,,,,
2022-08-21,,,,,,,27812.348,35693.448,6546.059,25038.32902,5123.667497,31007.77754,25954.31055,6019.305664,30903.37305,,,,,,,,,,,,,,,,,,
2022-08-22,,,,,,,27820.537,35709.307,6548.498,24154.70595,5256.736833,30401.32662,25830.70313,6040.291016,30957.95117,,,,,,,,,,,,,,,,,,
2022-08-23,,,,,,,27828.725,35725.166,6550.938,24160.29296,5251.850822,30424.54209,25948.77344,6061.821777,31085.19531,,,,,,,,,,,,,,,,,,
2022-08-24,,,,,,,27836.914,35741.025,6553.378,24154.06339,5248.318726,30411.97082,25762.61719,6072.074707,30906.63867,,,,,,,,,,,,,,,,,,
2022-08-25,,,,,,,27845.103,35756.884,6555.818,24155.70259,5245.31354,30438.66449,25972.83789,6067.866699,30937.59375,,,,,,,,,,,,,,,,,,
2022-08-26,,,,,,,27853.291,35772.743,6558.257,24153.67814,5242.029981,30412.03511,25879.48828,6047.706055,30721.45898,,,,,,,,,,,,,,,,,,
2022-08-27,,,,,,,27861.48,35788.603,6560.697,25030.02678,5090.125587,30990.80054,25858.88086,6004.029785,30735.67969,,,,,,,,,,,,,,,,,,
2022-08-28,,,,,,,27869.668,35804.462,6563.137,25037.94344,5084.173776,31017.13713,25649.33398,6041.163086,30843.80859,,,,,,,,,,,,,,,,,,
2022-08-29,,,,,,,27877.857,35820.321,6565.577,24173.24777,5216.691668,30470.26068,25765.66602,6025.584473,30652.50391,,,,,,,,,,,,,,,,,,
2022-08-30,,,,,,,27886.046,35836.18,6568.016,24196.10377,5210.907774,30546.62425,25798.27539,6014.612305,30765.3125,,,,,,,,,,,,,,,,,,
2022-08-31,,,,,,,27894.234,35852.039,6570.456,24205.27181,5206.185059,30579.94281,25638.13281,5982.554199,30450.34766,,,,,,,,,,,,,,,,,,
2022-09-01,,,,,,,27902.423,35867.898,6572.896,24220.25382,5201.753747,30644.57833,25690.89453,5984.489258,30614.03516,,,,,,,,,,,,,,,,,,
2022-09-02,,,,,,,27910.612,35883.757,6575.336,24229.36537,5196.867194,30647.40867,25755.48633,5942.82666,30639.71094,,,,,,,,,,,,,,,,,,
2022-09-03,,,,,,,27918.8,35899.616,6577.775,25114.5238,5043.240897,31246.78309,25646.86914,5996.410156,30578.90625,,,,,,,,,,,,,,,,,,
2022-09-04,,,,,,,27926.989,35915.476,6580.215,25128.83799,5035.503544,31284.68126,25593.49609,5958.741699,30630.40234,,,,,,,,,,,,,,,,,,
2022-09-05,,,,,,,27935.178,35931.335,6582.655,24268.07508,5166.22298,30740.29686,25729.96875,5981.146973,30568.70313,,,,,,,,,,,,,,,,,,
2022-09-06,,,,,,,27943.366,35947.194,6585.094,24292.37978,5158.672254,30810.23429,25760.14453,5996.030762,30517.35938,,,,,,,,,,,,,,,,,,
2022-09-07,,,,,,,27951.555,35963.053,6587.534,24300.52554,5152.251287,30828.52836,25705.43945,5992.649414,30373.39453,,,,,,,,,,,,,,,,,,
2022-09-08,,,,,,,27959.744,35978.912,6589.974,24312.05862,5146.218592,30870.02096,25583.51367,5970.345215,30476.02148,,,,,,,,,,,,,,,,,,
2022-09-09,,,,,,,27967.932,35994.771,6592.414,24315.36854,5139.846392,30842.21794,25629.49414,5965.152832,30375.00586,,,,,,,,,,,,,,,,,,
2022-09-10,,,,,,,27976.121,36010.63,6594.853,25192.47429,4984.859227,31404.22966,25754.11328,5989.608887,30259.36133,,,,,,,,,,,,,,,,,,
2022-09-11,,,,,,,27984.309,36026.489,6597.293,25196.61192,4975.884969,31398.91212,25593.21484,5890.477051,30381.53711,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,27992.498,36042.349,6599.733,24323.69876,5105.481116,30806.43052,25613.32422,5960.708984,30394.07813,,,,,,,,,,,,,,,,,,
2022-09-13,,,,,,,28000.687,36058.208,6602.173,24334.05017,5096.901512,30824.43402,25418.64844,5947.041016,30269.19531,,,,,,,,,,,,,,,,,,
2022-09-14,,,,,,,28008.875,36074.067,6604.612,24326.62786,5089.519018,30788.05223,25413.74219,5939.706055,30163.46484,,,,,,,,,,,,,,,,,,
2022-09-15,,,,,,,28017.064,36089.926,6607.052,24321.18112,5082.558525,30773.24789,25577.91797,5948.095215,30146.82813,,,,,,,,,,,,,,,,,,
2022-09-16,,,,,,,28025.253,36105.785,6609.492,24306.31428,5075.253613,30688.64965,25442.54102,5938.769531,30191.37109,,,,,,,,,,,,,,,,,,
2022-09-17,,,,,,,28033.441,36121.644,6611.932,25164.26996,4919.286884,31194.46888,25392.12109,5930.224121,30048.3125,,,,,,,,,,,,,,,,,,
2022-09-18,,,,,,,28041.63,36137.503,6614.371,25148.51372,4909.242861,31134.61807,25471.3125,5897.217773,29992.86523,,,,,,,,,,,,,,,,,,
2022-09-19,,,,,,,28049.819,36153.362,6616.811,24255.19529,5037.636217,30490.25312,25456.74609,5902.308594,29976.07813,,,,,,,,,,,,,,,,,,
2022-09-20,,,,,,,28058.007,36169.221,6619.251,24244.86247,5027.680456,30459.92882,25455.29688,5939.615234,30085.89063,,,,,,,,,,,,,,,,,,
2022-09-21,,,,,,,28066.196,36185.081,6621.691,24216.70672,5018.712484,30379.57842,25300.63281,5875.78125,29768.93359,,,,,,,,,,,,,,,,,,
2022-09-22,,,,,,,28074.385,36200.94,6624.13,24190.70164,5009.9274,30325.85222,25152.60742,5883.157227,29871.7793,,,,,,,,,,,,,,,,,,
2022-09-23,,,,,,,28082.573,36216.799,6626.57,24155.66799,5000.536752,30207.93936,25276.72266,5891.209961,29879.36328,,,,,,,,,,,,,,,,,,
2022-09-24,,,,,,,28090.762,36232.658,6629.01,24994.0545,4842.210244,30686.47672,25291.63281,5818.439453,29760.55859,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,28098.95,36248.517,6631.45,24959.52031,4829.529698,30605.66311,25246.28906,5838.664063,29598.46875,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,28107.139,36264.376,6633.889,24048.39424,4955.018054,29946.80048,25297.3418,5891.644531,29697.69141,,,,,,,,,,,,,,,,,,
2022-09-27,,,,,,,28115.328,36280.235,6636.329,24021.3868,4941.908447,29908.45191,24955.10156,5822.001953,29591.35547,,,,,,,,,,,,,,,,,,
2022-09-28,,,,,,,28123.516,36296.094,6638.769,23977.83421,4929.568808,29826.42688,24868.19336,5838.359863,29541.00195,,,,,,,,,,,,,,,,,,
